param_criterion,param_max_depth,param_min_samples_split,param_min_samples_leaf,mean_test_score,std_test_score,rank_test_score
entropy,3,5,40,0.8225045372050817,0.04374597782127807,1
entropy,3,10,40,0.8225045372050817,0.04374597782127807,1
entropy,3,20,40,0.8225045372050817,0.04374597782127807,1
entropy,3,40,40,0.8225045372050817,0.04374597782127807,1
entropy,3,80,40,0.8225045372050817,0.04374597782127807,1
entropy,3,1,80,0.8052026618269812,0.041589011664457554,230
entropy,3,2,80,0.8052026618269812,0.041589011664457554,230
entropy,3,5,80,0.8052026618269812,0.041589011664457554,230
entropy,3,10,80,0.8052026618269812,0.041589011664457554,230
entropy,3,20,80,0.8052026618269812,0.041589011664457554,230
entropy,3,40,80,0.8052026618269812,0.041589011664457554,230
entropy,3,80,80,0.8052026618269812,0.041589011664457554,230
entropy,4,1,1,0.8050816696914701,0.05001148122341115,412
entropy,4,2,1,0.8050816696914701,0.05001148122341115,412
entropy,4,5,1,0.8050816696914701,0.05001148122341115,412
entropy,4,10,1,0.8050816696914701,0.05001148122341115,412
entropy,4,20,1,0.8015728977616454,0.05036674591533333,433
entropy,4,40,1,0.8085904416212946,0.05063575078799231,197
entropy,4,80,1,0.8014519056261342,0.037200704054404364,442
entropy,4,1,2,0.8085904416212946,0.05063575078799231,197
entropy,4,2,2,0.8085904416212946,0.05063575078799231,197
entropy,4,5,2,0.8085904416212946,0.05063575078799231,197
entropy,4,10,2,0.8085904416212946,0.05063575078799231,197
entropy,4,20,2,0.8050816696914701,0.05001148122341115,412
entropy,4,40,2,0.8120992135511191,0.05220442610748555,127
entropy,4,80,2,0.8014519056261342,0.037200704054404364,442
entropy,4,1,5,0.8051421657592257,0.04980498374447059,400
entropy,4,2,5,0.8051421657592257,0.04980498374447059,400
entropy,4,5,5,0.8051421657592257,0.04980498374447059,400
entropy,4,10,5,0.8051421657592257,0.04980498374447059,400
entropy,4,20,5,0.8051421657592257,0.04980498374447059,400
entropy,4,40,5,0.8120992135511191,0.05220442610748555,127
entropy,4,80,5,0.8014519056261342,0.037200704054404364,442
entropy,4,1,10,0.8085904416212946,0.0401588190088985,197
entropy,4,2,10,0.8085904416212946,0.0401588190088985,197
entropy,4,5,10,0.8085904416212946,0.0401588190088985,197
entropy,4,10,10,0.8085904416212946,0.0401588190088985,197
entropy,4,20,10,0.8085904416212946,0.0401588190088985,197
entropy,4,40,10,0.8154869933454327,0.0398668627510116,106
entropy,4,80,10,0.8014519056261342,0.037200704054404364,442
entropy,4,1,20,0.7981246218995766,0.04102579093534936,482
entropy,4,2,20,0.7981246218995766,0.04102579093534936,482
entropy,4,5,20,0.7981246218995766,0.04102579093534936,482
entropy,4,10,20,0.7981246218995766,0.04102579093534936,482
entropy,4,20,20,0.7981246218995766,0.04102579093534936,482
entropy,4,40,20,0.7981246218995766,0.04102579093534936,482
entropy,4,80,20,0.8014519056261342,0.037200704054404364,442
entropy,4,1,40,0.8225045372050817,0.04374597782127807,1
entropy,4,2,40,0.8225045372050817,0.04374597782127807,1
entropy,4,5,40,0.8225045372050817,0.04374597782127807,1
entropy,4,10,40,0.8225045372050817,0.04374597782127807,1
entropy,4,20,40,0.8225045372050817,0.04374597782127807,1
entropy,4,40,40,0.8225045372050817,0.04374597782127807,1
entropy,4,80,40,0.8225045372050817,0.04374597782127807,1
entropy,4,1,80,0.8052026618269812,0.041589011664457554,230
entropy,4,2,80,0.8052026618269812,0.041589011664457554,230
entropy,4,5,80,0.8052026618269812,0.041589011664457554,230
entropy,4,10,80,0.8052026618269812,0.041589011664457554,230
entropy,4,20,80,0.8052026618269812,0.041589011664457554,230
entropy,4,40,80,0.8052026618269812,0.041589011664457554,230
entropy,4,80,80,0.8052026618269812,0.041589011664457554,230
entropy,5,1,1,0.7981246218995764,0.06210551183595321,540
entropy,5,2,1,0.8016333938294011,0.06770761415748827,426
entropy,5,5,1,0.8016333938294011,0.06770761415748827,426
entropy,5,10,1,0.8016333938294011,0.06101243629795956,426
entropy,5,20,1,0.8015728977616454,0.05723196590570025,433
entropy,5,40,1,0.8085904416212946,0.05063575078799231,197
entropy,5,80,1,0.8014519056261342,0.037200704054404364,442
entropy,5,1,2,0.8120992135511192,0.05562954717483924,113
entropy,5,2,2,0.8120992135511192,0.05562954717483924,113
entropy,5,5,2,0.8120992135511192,0.05562954717483924,113
entropy,5,10,2,0.8120992135511192,0.05562954717483924,113
entropy,5,20,2,0.8050816696914701,0.05001148122341115,412
entropy,5,40,2,0.8120992135511191,0.05220442610748555,127
entropy,5,80,2,0.8014519056261342,0.037200704054404364,442
entropy,5,1,5,0.7877192982456139,0.0471715736555583,574
entropy,5,2,5,0.7877192982456139,0.0471715736555583,574
entropy,5,5,5,0.7877192982456139,0.0471715736555583,574
entropy,5,10,5,0.7877192982456139,0.0471715736555583,574
entropy,5,20,5,0.7981246218995766,0.04082009995684847,482
entropy,5,40,5,0.8120992135511191,0.05220442610748555,127
entropy,5,80,5,0.8014519056261342,0.037200704054404364,442
entropy,5,1,10,0.8015728977616454,0.0291010610303828,433
entropy,5,2,10,0.8015728977616454,0.0291010610303828,433
entropy,5,5,10,0.8015728977616454,0.0291010610303828,433
entropy,5,10,10,0.8015728977616454,0.0291010610303828,433
entropy,5,20,10,0.8015728977616454,0.0291010610303828,433
entropy,5,40,10,0.8154869933454327,0.0398668627510116,106
entropy,5,80,10,0.8014519056261342,0.037200704054404364,442
entropy,5,1,20,0.7981246218995766,0.04102579093534936,482
entropy,5,2,20,0.7981246218995766,0.04102579093534936,482
entropy,5,5,20,0.7981246218995766,0.04102579093534936,482
entropy,5,10,20,0.7981246218995766,0.04102579093534936,482
entropy,5,20,20,0.7981246218995766,0.04102579093534936,482
entropy,5,40,20,0.7981246218995766,0.04102579093534936,482
entropy,5,80,20,0.8014519056261342,0.037200704054404364,442
entropy,5,1,40,0.8225045372050817,0.04374597782127807,1
entropy,5,2,40,0.8225045372050817,0.04374597782127807,1
entropy,5,5,40,0.8225045372050817,0.04374597782127807,1
entropy,5,10,40,0.8225045372050817,0.04374597782127807,1
entropy,5,20,40,0.8225045372050817,0.04374597782127807,1
entropy,5,40,40,0.8225045372050817,0.04374597782127807,1
entropy,5,80,40,0.8225045372050817,0.04374597782127807,1
entropy,5,1,80,0.8052026618269812,0.041589011664457554,230
entropy,5,2,80,0.8052026618269812,0.041589011664457554,230
entropy,5,5,80,0.8052026618269812,0.041589011664457554,230
entropy,5,10,80,0.8052026618269812,0.041589011664457554,230
entropy,5,20,80,0.8052026618269812,0.041589011664457554,230
entropy,5,40,80,0.8052026618269812,0.041589011664457554,230
entropy,5,80,80,0.8052026618269812,0.041589011664457554,230
